source,target,weight
194420466,1459258137,0.06485915492957746
194420543,1459270005,0.16491784037558685
194420543,1465251388,0.10124413145539905
194420543,1459258139,0.8345305164319249
194420549,10716633093,0.11998826291079813
194420549,1465251388,0.4307981220657277
194420549,11882652982,0.09248230049534586
194420562,330428575,0.470481220657277
194420562,6841558889,0.5718779342723005
194420562,11882653027,0.1192329316868078
194420565,10716638409,0.5254929577464789
194420565,1459180112,0.04244131455399061
194420565,6841558889,0.13865023474178403
194420565,254934403,0.11218309859154929
194420586,7105201271,0.09625586854460094
194420586,6597599503,0.09735915492957746
194420586,7105140738,1.2500821596244132
194420586,330190743,0.4565492957746478
194420604,4689112619,0.02272300469483568
194420604,1102179753,0.037230046948356806
194420604,194420641,2.8331455399061034
194420604,330190897,0.5880046948356807
194420641,194420653,2.3896361502347414
194420641,243065843,1.064507042253521
194420641,2004881028,1.6069600938967137
194420641,194420604,2.8331455399061034
194420653,6576150762,0.23534037558685444
194420653,6133447668,2.3081807511737087
194420653,194420641,2.389636150234742
197522875,1172330132,0.33576291079812204
197522875,333726705,0.7892370892018779
197522875,334276446,0.5654577464788733
197522884,197522888,0.1529694835680751
197522884,187136831,0.7451408450704226
197522884,8943881223,0.7960093896713616
197522888,5809201216,0.06679577464788732
197522888,729811575,0.2434037558685446
197522888,197522884,0.1529694835680751
197522936,243489267,0.5638145539906103
197522936,243489370,0.5055633802816901
197522936,243489227,0.7985680751173708
197522940,7048971080,0.0680868544600939
197522940,240706857,0.11593896713615023
197522940,7048977601,0.11830985915492957
197522940,1872907767,0.2236619718309859
197522949,237158253,0.5488262910798122
197522949,5806319662,0.06623239436619718
197522949,294605647,0.19974178403755868
197522949,5806319660,0.06401408450704225
197522961,243489206,0.36210093896713613
197522964,9126944756,0.3950117370892019
197522964,250327635,0.5008450704225351
197522964,243488343,0.8572887323943661
197522976,243487903,0.45062206572769953
197522976,243487849,0.4782511737089202
197522976,1884951498,1.0341197183098592
197522982,2522360911,0.1443544600938967
197522982,141540485,0.37334507042253523
197522982,251308762,0.24630281690140843
197522988,243488899,1.792206572769953
197522988,243487903,0.4271009389671362
197522988,243488370,0.5710446009389671
197523004,345286935,0.28012910798122065
197523004,1706766370,0.2742253521126761
197523004,497521436,2.401079812206573
197523033,253395433,5.186431924882629
197523033,719677024,0.5302230046948356
197523033,719677035,0.49481220657277
197523056,2723947910,0.11299295774647888
197523056,254676688,0.8063028169014085
197523056,254676696,0.8943779342723004
197523068,2733244533,1.1438967136150233
197523068,11635722317,0.7169718309859154
197523068,11635722317,0.8743896713615024
198074495,334060254,3.4616549295774646
198074495,207093924,28.409319248826296
198074495,198074556,6.252652582159624
198074556,316669995,0.8057042253521126
198074556,292678505,4.376279342723005
198074556,198074495,6.252652582159624
198082900,1132461617,1.1183685446009388
198082900,333668057,9.04619718309859
198082900,8483440873,0.5266431924882629
198082911,1978208657,0.10343896713615024
198082911,9643413330,0.15504694835680752
198082911,7804418685,0.8097417840375586
198082911,1978208652,0.14471830985915493
206354760,5392711449,0.23917840375586855
206354760,1521531455,1.3796713615023475
206354760,5392711456,0.1959037558685446
206354761,4578931284,0.18194835680751173
206354761,243882324,0.13044600938967135
206354761,243882299,0.293169014084507
207093883,194350456,3.94069248826291
207093883,3815234450,0.8319366197183098
207093883,1903936342,0.2608568075117371
207093897,207093907,4.38086854460094
207093907,376956228,1.4874295774647888
207093907,185844587,0.8679577464788732
207093907,207093897,4.38086854460094
207093924,198074495,28.409319248826286
207093924,1984607731,4.0421126760563375
207093924,186877556,14.262816901408446
207093931,1132461607,0.11395539906103286
207093931,521993247,0.16051643192488263
207093931,388197139,0.4358215962441314
207093944,247044317,0.4869953051643192
207093944,8312114018,0.2582511737089202
207093944,6831803936,0.25261737089201874
207093945,247044317,0.4125469483568075
207093945,5757241977,0.6331572769953051
207093945,194350295,0.693744131455399
207093958,5757241980,0.1312206572769953
207093958,207093965,1.1481572769953052
207093958,6831695564,0.2697183098591549
207093965,1835507078,0.3629225352112676
207093965,6937623954,0.572406103286385
207093965,207093958,1.1481572769953052
207093971,242059445,0.9772065727699529
207093971,180963928,0.34308685446009385
207093971,11046614165,1.1348826291079812
207093974,970103791,0.12231220657276994
207093974,330881006,0.5228051643192488
207093974,2131164087,1.5876643192488262
207093974,242059445,1.5169366197183098
207094018,1613194776,3.452664319248826
207094018,331197003,2.290082159624413
207094018,291858954,7.33443661971831
207094043,1636613601,5.635856807511736
207094043,338464293,13.410234741784036
207094043,1928039355,4.218943661971831
207094052,1636613551,0.5945539906103287
207094052,331212318,11.556431924882627
207094052,1928039350,4.659647887323943
207094096,265592668,4.063697183098591
207094096,185844558,1.9793661971830985
207094096,521993247,4.282969483568076
207094123,210472874,0.4512089201877934
207094123,465624031,0.18931924882629106
207094123,678965058,0.0932394366197183
207094131,449343349,0.7606220657276996
207094131,449343348,0.2714788732394366
207094131,2192809648,1.25575117370892
207094132,256072265,2.259096244131455
207094132,1132461607,0.8471126760563379
207094132,388197141,0.49911971830985913
207094142,7049685181,0.11672535211267605
207094142,1655268911,0.11536384976525822
207094142,9456853557,0.11227699530516433
207094186,1829721322,0.1015962441314554
207094186,529406952,0.13902582159624413
207094186,5760535480,0.787112676056338
207094217,9801386609,0.028673708920187793
207094217,254931458,0.9215023474178403
207094217,254931456,2.7225586854460095
207094217,6755582196,0.09604460093896713
207094228,254931465,1.7363967136150233
207094228,6835784965,0.37299295774647884
207094228,254931461,0.4943896713615023
207094250,9723647829,0.0354225352112676
207094250,336599793,0.5852464788732394
207094250,332620695,1.264706572769953
207094254,332620564,0.9644366197183099
207094254,6618325006,0.22
207094254,1672093844,0.7696830985915493
207094265,1884965631,0.37781690140845064
207094265,1884965630,0.38961267605633804
207094265,255896854,1.101913145539906
207094282,9208605547,0.08719483568075118
207094286,9208594596,0.08688967136150234
207094286,9208667857,0.1431455399061033
207094286,520327007,0.26428403755868546
207094297,1716545832,0.20227699530516433
207094297,9208667857,2.307406103286385
207094297,1716545874,0.7897417840375587
207094297,1716545713,0.5742605633802818
207094312,207094314,0.21495305164319248
207094312,207094314,0.7040023474178404
207094312,5641884394,0.13866197183098591
207094314,207094312,0.21495305164319248
207094314,207094312,0.7040023474178404
207094314,207094316,0.4155868544600939
207094316,255896757,3.0738145539906103
207094316,255896763,0.4595539906103286
207094316,207094314,0.4155868544600939
207094323,255896870,0.8056338028169013
207094323,255896886,0.16165492957746477
207094323,255896866,0.5327699530516432
207094331,255896784,1.5425234741784037
207094331,6697085889,0.8151760563380281
207094331,255896776,0.8777112676056337
207095976,1935437863,0.1981572769953052
207095976,246193909,0.7596244131455399
207095976,1233864827,2.7615023474178404
207096011,207096015,0.7625117370892018
207096011,1522913219,4.470387323943662
207096011,334058860,5.4554460093896715
207096015,334060254,6.244636150234743
207096015,1719525246,3.5350469483568077
207096015,207096011,0.7625117370892018
207096049,1888882483,10.257652582159626
207096049,7080717590,4.089014084507042
207096049,1719525246,28.57207746478873
207096079,1888882483,19.578403755868546
207096079,376955627,3.1322652582159627
207096079,207096083,1.4355281690140844
207096083,207096079,1.4355281690140844
207096090,141541859,1.6688967136150237
207096108,243536516,2.7195892018779344
207096108,932021907,1.8221478873239438
207096108,243536338,12.75615023474178
207096112,1716763399,4.810586854460094
207096112,1492242757,3.339753521126761
207096112,207096137,5.775610328638499
207096137,210472874,0.35015258215962436
207096137,249442864,0.6218309859154929
207096137,207096112,5.775610328638497
207096139,678965050,0.10928403755868545
207096139,7810571848,0.11705399061032865
207096139,729308457,0.6056924882629108
207096144,1670719362,0.534518779342723
207096144,506324221,1.3019014084507041
207096144,760657136,1.3056338028169012
207097205,377106271,8.615704225352113
210472874,207094123,0.4512089201877934
210472874,207096137,0.35015258215962436
210472874,210472887,0.4248474178403756
210472887,1716795819,4.462159624413145
210472887,210472874,0.4248474178403756
210472887,388197131,0.634600938967136
210472887,678965058,0.8432394366197183
210472980,246144351,5.219671361502346
210472980,339018745,7.407652582159623
210472980,1670718456,7.309072769953052
210473007,210473026,4.094882629107981
210473007,850585681,5.943568075117371
210473007,339018745,14.4312441314554
210473026,1769260724,7.95505868544601
210473026,210473007,4.094882629107981
210473026,7395536871,4.253462441314553
210473174,1769260724,1.5528521126760562
210473174,7394435546,8.968779342723003
210473174,850585621,2.80843896713615
210473194,7395336596,2.0443075117370895
210473194,343433602,2.7062793427230045
210473194,2125018457,4.147899061032864
210473314,210473321,0.6084507042253521
210473314,7395336595,0.0625
210473314,2125018457,0.7631924882629108
210473321,443139067,0.2907863849765258
210473321,210473314,0.6084507042253521
210473321,2125018457,0.5335328638497653
210473321,339006447,0.5476408450704224
210473334,210473340,0.039448356807511735
210473334,339006447,1.3258333333333332
210473334,443139067,0.9054342723004695
210473340,210473334,0.039448356807511735
210473340,443142805,0.6704929577464788
210473340,8655832950,0.08188967136150235
210473340,8655832951,0.08092723004694835
210473343,339007356,0.939518779342723
210473343,442898699,0.0688849765258216
210473343,210491392,0.9691314553990611
210473364,4687353214,0.6714671361502348
210473364,736623122,0.1662206572769953
210473364,8655832955,0.04244131455399061
210473364,6449044292,0.06699530516431924
210473370,4687353207,0.1554694835680751
210473370,4687353209,0.12400234741784037
210473370,494251534,0.13224178403755868
210491392,339007356,0.549037558685446
210491392,210473343,0.9691314553990609
210491392,1716434393,4.842546948356808
210672350,4687353083,0.10850938967136149
210672350,4687353084,0.08321596244131454
210672350,2954715488,0.06528169014084508
210672350,2954715476,0.4224530516431925
212375134,1102362512,0.06922535211267605
212375134,9777135196,0.21524647887323942
212375134,1102362510,0.4917957746478874
212375134,9777135203,0.13644366197183097
212375165,1689155143,0.16546948356807512
212375165,433389517,0.15849765258215961
212375165,560943778,0.16568075117370892
216395704,2737349043,0.17129107981220656
216395704,2737349042,0.1689201877934272
216395704,336748741,0.36454225352112674
216395793,336753641,0.844143192488263
216395793,1719354921,0.6888145539906103
216395793,216395940,3.695446009389671
216395940,1068066310,2.2009741784037558
216395940,1719394187,0.8237676056338028
216395940,216395793,3.695446009389671
216395958,7082027783,0.34496478873239433
216395958,7082027764,1.1058685446009389
216395958,7082027726,0.09431924882629107
216396007,1614413348,0.051185446009389665
216396007,1544721981,0.1158450704225352
216396007,11529023090,0.0832981220657277
216396099,11528337697,2.288227699530516
216396099,1502907002,0.3831924882629108
216396099,11529023090,0.6273356807511736
221050080,1716763399,0.8859037558685445
221050080,1716795819,4.2954342723004695
221050080,388197131,3.3423826291079815
221050193,343433602,11.103708920187792
221050368,270121235,13.296291079812207
221050368,1636613608,4.877676056338029
221050368,1485569901,4.556525821596244
221050459,1613194758,3.775774647887324
221050459,246229394,7.436819248826292
221050459,331197010,2.0795892018779343
221050516,330206571,4.383415492957746
221050516,1522959743,10.605645539906103
221050516,1522913143,1.4208333333333334
221050618,1522959743,0.8484507042253521
221050618,221050777,3.3578638497652586
221050618,331197772,6.4578990610328635
221050666,306438085,3.0618544600938966
221050666,1693872367,7.15338028169014
221050666,377108311,3.9860328638497653
221050777,1719862850,0.8308802816901409
221050777,1719837744,0.687981220657277
221050777,221050618,3.3578638497652578
221050872,333657418,0.31335680751173706
221050872,11712058650,0.06303990610328639
221050872,333657419,0.14123239436619717
221050872,2131164182,0.7220305164319248
237149712,242910527,0.18045774647887322
237149712,5805223417,0.1240962441314554
237149712,9127005580,0.8485915492957746
237154450,250092525,1.9350586854460092
237154450,242910813,0.9582511737089202
237154450,242910951,0.609413145539906
237158253,240662618,0.9190727699530516
237158253,197522949,0.5488262910798122
237158253,242911117,0.9848474178403754
237176139,1672093820,0.5543544600938967
237176139,330726326,0.24718309859154927
237176139,332620535,1.5908333333333335
237176173,330726326,0.5508802816901408
237176173,246144281,1.3109976525821598
237176173,237176178,1.4225469483568074
237176178,237176183,0.45309859154929577
237176178,330726349,0.55787558685446
237176178,237176173,1.4225469483568074
237176183,237176178,0.45309859154929577
237176183,1833850829,1.7654342723004692
237176183,1203765315,0.8920305164319249
237176207,1833850829,0.04219483568075118
237176207,5301984727,0.5413732394366197
237176207,330727438,0.4276995305164319
237176225,5301984583,0.16692488262910796
237176225,5301984614,0.12023474178403755
237176225,5301984566,0.09030516431924883
237176232,330727438,0.7761619718309859
237176232,237176235,1.2305046948356806
237176232,5301984566,0.9395539906103287
237176235,5340951517,0.6551173708920188
237176235,2638086344,2.8902347417840373
237176235,237176232,1.2305046948356806
237176258,1706885257,0.05773474178403755
237176258,415803253,0.11289906103286385
237176258,415803532,0.34138497652582156
237176331,11712170206,0.04157276995305164
237176331,1720269941,1.3403990610328638
237176331,1720270000,1.6596126760563379
237176346,9191690854,0.15470657276995303
237176346,10240524913,0.06492957746478874
237176346,1720269941,0.2791666666666667
237176346,9191690852,0.24379107981220657
237176365,1576576014,0.13397887323943664
237176365,338928968,0.21024647887323944
237176365,1720269916,0.5148239436619718
237176437,10307573732,0.02072769953051643
237176437,10307573731,0.04501173708920188
237176437,1308889099,3.6894131455399064
237176437,10307573734,0.39480046948356806
237176475,1696138577,0.05456572769953052
237176475,1308889099,0.19591549295774646
237176475,11357979530,0.03573943661971831
237176475,389717700,0.390575117370892
237176520,934021070,0.17041079812206572
237176520,934021075,0.16288732394366195
237176520,11358377005,0.9496009389671362
237176520,1104636395,3.1782511737089196
237176526,11358377005,0.0184037558685446
237176526,11358377006,0.09471830985915493
237176526,912595744,5.634366197183098
237176594,419365814,1.0454107981220657
237176594,7498224043,0.3362910798122066
237176594,664173519,0.339612676056338
237176604,7498224055,0.12279342723004694
237176604,5421180147,0.8995892018779342
237176604,7498224043,0.15178403755868541
237176608,3095559904,0.4786267605633803
237176608,415803122,0.5736150234741784
237176608,1706885280,0.7863967136150235
237176629,6488683967,0.4220892018779343
237176629,449326781,0.3527347417840376
237176629,7098732252,0.8300352112676057
237176682,452094386,0.223462441314554
237176682,452094445,0.994213615023474
237176682,237176705,0.7297652582159624
237176705,1480029220,0.8592370892018778
237176705,11245375228,3.7092488262910805
237176705,237176682,0.7297652582159624
237176805,3801729083,0.1681338028169014
237176805,11245375228,6.292230046948357
237176805,2039896370,0.5596009389671361
237176805,3801729084,0.6638145539906103
237176886,9681000625,0.05470657276995305
237176886,1480029190,0.5829694835680751
237176886,678965026,0.29846244131455396
237176926,237176954,1.921830985915493
237176926,9681000625,1.8411619718309857
237176926,567948955,0.2467488262910798
237176954,753185819,1.0804225352112675
237176954,237176926,1.9218309859154927
237176954,932046236,0.3341431924882629
237177032,753186046,0.5137558685446009
237177032,1690977587,0.12473004694835681
237177032,1690977552,0.1884976525821596
237177226,760657195,0.39805164319248826
237177226,10792444953,0.05927230046948356
237177226,10792843062,0.045152582159624415
237177226,10792843063,0.053098591549295776
237177238,2968051097,0.13166666666666665
237177238,2968051092,0.1605868544600939
237177238,2968051093,0.14741784037558686
237177238,2968051094,0.09936619718309858
239921398,6611938799,0.048239436619718315
239921398,3175068369,0.19606807511737087
239921398,6611923630,0.6396244131455399
239921398,6611846478,0.5504225352112676
239921410,254632193,0.7811854460093897
239921410,254632243,1.447969483568075
239921410,254632306,0.3047300469483568
239924414,252414896,0.5027347417840375
